"","ps_id","const230_h","c230_id_h","fid0725","npp2008ps_pres_p","ndc2008ps_pres_p","totalvotes2008ps_pres","akan_p","akan_p_poly","ewe_p_poly","moledagbon_p_poly","gadangbe_p_poly","guan_p_poly","gurma_p_poly","mande_p_poly","other_eth_p_poly","grusi_p_poly","otherethn_p_poly","english_percent","public_semipublic_p","dev_factor2","akan_30km_l_p","ewe_30km_l_p","akan_30km_lalt_p","akan_20km_l_p","ewe_20km_l_p","akan_40km_l_p","ewe_40km_l_p","h_30rad_e","ethfrac_30km_l","ethfrac_poly","area_sqkm","sex_total"
"1508",11508,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1509",11509,"TECHIMAN SOUTH",223,700,0.3638418,0.5932204,885,0.6186739,0.5038905,0.0174333,0.2075249,0.0052201,0.0729834,0.0085689,0.0227519,0.0187137,0.1429134,0.265931251846745,0.4933395,0.050259,2.080209,0.6176439,0.0153055,0.640101,0.6107501,0.0156161,0.6185827,0.0154022,0.0282719,0.5699306,0.6760045,2.139823,10599
"1510",11510,"TECHIMAN SOUTH",223,704,0.6331878,0.339738,1145,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1511",11511,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1512",11512,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1513",11513,"TECHIMAN SOUTH",223,9922,0.1870968,0.783871,310,0.6186739,0.7284946,0,0.2056452,0.0026882,0.0013441,0,0.0255376,0.0147849,0.0215054,0.0631720430107527,0.3310658,0.0069284,0.2781954,0.6706952,0.0134971,0.6685091,0.6781269,0.0122869,0.6725254,0.0165731,0.0285858,0.5006147,0.4256634,18.02889,774
"1514",11514,"TECHIMAN SOUTH",223,704,0.472,0.496,625,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1515",11515,"TECHIMAN SOUTH",223,704,0.6143856,0.3616384,1001,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1516",11516,"TECHIMAN SOUTH",223,700,0.3104126,0.6453831,1018,0.6186739,0.5038905,0.0174333,0.2075249,0.0052201,0.0729834,0.0085689,0.0227519,0.0187137,0.1429134,0.265931251846745,0.4933395,0.050259,2.080209,0.6176439,0.0153055,0.640101,0.6107501,0.0156161,0.6185827,0.0154022,0.0282719,0.5699306,0.6760045,2.139823,10599
"1517",11517,"TECHIMAN SOUTH",223,700,0.2927308,0.6660118,1018,0.6186739,0.5038905,0.0174333,0.2075249,0.0052201,0.0729834,0.0085689,0.0227519,0.0187137,0.1429134,0.265931251846745,0.4933395,0.050259,2.080209,0.6176439,0.0153055,0.640101,0.6107501,0.0156161,0.6185827,0.0154022,0.0282719,0.5699306,0.6760045,2.139823,10599
"1518",11518,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1519",11519,"TECHIMAN SOUTH",223,704,0.7015707,0.2814136,764,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1520",11520,"TECHIMAN SOUTH",223,704,0.6518608,0.3229292,833,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1521",11521,"TECHIMAN SOUTH",223,704,0.3896872,0.5595943,1183,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1522",11522,"TECHIMAN SOUTH",223,704,0.5794117,0.3823529,1020,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1523",11523,"TECHIMAN SOUTH",223,704,0.3801324,0.6013245,755,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1524",11524,"TECHIMAN SOUTH",223,9615,0.2887538,0.656535,329,0.6186739,0.3429698,0.0013141,0.6202365,0,0.0039422,0.0013141,0.0131406,0,0.0170828,0.0354796320630749,0.2711864,0.0220588,0.2625273,0.6346387,0.0152367,0.643929,0.6257827,0.0137647,0.6365041,0.0153922,0.024473,0.5339242,0.4971949,21.21448,798
"1525",11525,"TECHIMAN SOUTH",223,699,0.3991031,0.5807175,446,0.6186739,0.8915321,0.0022656,0.0886434,0.0076466,0.0016992,0,0.0031153,0.0002832,0.0048145,0.00991220617388842,0.4893416,0.0291328,2.638862,0.7179234,0.010967,0.6990162,0.7291877,0.0109939,0.7098643,0.0114503,0.0314536,0.4500942,0.1972133,0.544695,3588
"1526",11526,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1527",11527,"TECHIMAN SOUTH",223,713,0.2034739,0.7791563,806,0.6186739,0.6487455,0.0053763,0.3163082,0.0062724,0.0008961,0.0116487,0.0017921,0.0008961,0.0080645,0.0232974910394265,0.5565345,0.0257732,1.008755,0.6651804,0.0145776,0.6655982,0.6645275,0.0139048,0.6583605,0.0147557,0.0284112,0.5112371,0.4788046,1.207592,1168
"1528",11528,"TECHIMAN SOUTH",223,700,0.43309,0.5166261,1233,0.6186739,0.5038905,0.0174333,0.2075249,0.0052201,0.0729834,0.0085689,0.0227519,0.0187137,0.1429134,0.265931251846745,0.4933395,0.050259,2.080209,0.6176439,0.0153055,0.640101,0.6107501,0.0156161,0.6185827,0.0154022,0.0282719,0.5699306,0.6760045,2.139823,10599
"1529",11529,"TECHIMAN SOUTH",223,701,0.4868421,0.4868421,380,0.6186739,0.8044882,0.00034,0.1346481,0.0010201,0.0105406,0.0023801,0.0017001,0.0098606,0.0350221,0.0595035702142129,0.5148842,0.0347594,-0.211821,0.6808149,0.0094486,0.6684428,0.6887298,0.0085368,0.6689533,0.0104507,0.0294921,0.4902131,0.3332239,3.294543,2982
"1530",11530,"TECHIMAN SOUTH",223,745,0.696,0.264,375,0.6186739,0.7078758,0.0096245,0.2334282,0.0051511,0.00732,0.0178935,0.0014911,0.0029822,0.0142334,0.043920292801952,0.4760338,0.0574053,3.762506,0.6756668,0.01534,0.6672328,0.6822119,0.0147487,0.6839039,0.01702,0.0265883,0.490073,0.4437164,3.33235,7757
"1531",11531,"TECHIMAN SOUTH",223,9609,0.346049,0.6103542,367,0.6186739,0.4725415,0,0.5185185,0,0.0025543,0.0012771,0.0025543,0,0.0025543,0.00893997445721584,0.2997602,0.0035714,-0.1390101,0.6430039,0.0152997,0.6500512,0.634513,0.0142822,0.6440309,0.0160647,0.0244095,0.5268412,0.5078219,30.29165,791
"1532",11532,"TECHIMAN SOUTH",223,9609,0.1688312,0.7835498,231,0.6186739,0.4725415,0,0.5185185,0,0.0025543,0.0012771,0.0025543,0,0.0025543,0.00893997445721584,0.2997602,0.0035714,-0.1390101,0.6430039,0.0152997,0.6500512,0.634513,0.0142822,0.6440309,0.0160647,0.0244095,0.5268412,0.5078219,30.29165,791
"1533",11533,"TECHIMAN SOUTH",223,713,0.2193878,0.7346939,196,0.6186739,0.6487455,0.0053763,0.3163082,0.0062724,0.0008961,0.0116487,0.0017921,0.0008961,0.0080645,0.0232974910394265,0.5565345,0.0257732,1.008755,0.6651804,0.0145776,0.6655982,0.6645275,0.0139048,0.6583605,0.0147557,0.0284112,0.5112371,0.4788046,1.207592,1168
"1534",11534,"TECHIMAN SOUTH",223,9924,0.2537313,0.7114428,402,0.6186739,0.4869186,0.0247093,0.3241279,0.0014535,0.0014535,0.0014535,0.0116279,0.1337209,0.0145349,0.162790697674419,0.3837209,0.0098814,-0.4825754,0.6435386,0.0194859,0.6496751,0.6304728,0.0188517,0.6605186,0.0206846,0.0283973,0.5299097,0.6390067,21.12723,714
"1535",11535,"TECHIMAN SOUTH",223,547,0.3170255,0.6223092,511,0.6186739,0.1360037,0.0130415,0.396367,0.0009315,0.0121099,0.0204937,0.0046577,0.0065207,0.4098742,0.453656264555193,0.2393365,0.0172101,-0.313871,0.5766035,0.0112227,0.6166562,0.5588297,0.0098356,0.5770466,0.0119028,0.0274164,0.5936316,0.6555974,0.531322,2214
"1536",11536,"TECHIMAN SOUTH",223,745,0.6334842,0.321267,221,0.6186739,0.7078758,0.0096245,0.2334282,0.0051511,0.00732,0.0178935,0.0014911,0.0029822,0.0142334,0.043920292801952,0.4760338,0.0574053,3.762506,0.6756668,0.01534,0.6672328,0.6822119,0.0147487,0.6839039,0.01702,0.0265883,0.490073,0.4437164,3.33235,7757
"1537",11537,"TECHIMAN SOUTH",223,9922,0.2682927,0.6768293,328,0.6186739,0.7284946,0,0.2056452,0.0026882,0.0013441,0,0.0255376,0.0147849,0.0215054,0.0631720430107527,0.3310658,0.0069284,0.2781954,0.6706952,0.0134971,0.6685091,0.6781269,0.0122869,0.6725254,0.0165731,0.0285858,0.5006147,0.4256634,18.02889,774
"1538",11538,"TECHIMAN SOUTH",223,9926,0.2712934,0.6876972,317,0.6186739,0.4,0.1615385,0.3615385,0,0,0.0179487,0.0128205,0.0230769,0.0230769,0.0769230769230769,0.2426471,0.0411985,-0.4327597,0.6212372,0.0261889,0.626484,0.6343035,0.0260903,0.6615577,0.0247163,0.0261577,0.5502126,0.6816437,12.21566,514
"1539",11539,"TECHIMAN SOUTH",223,699,0.4848485,0.4810606,264,0.6186739,0.8915321,0.0022656,0.0886434,0.0076466,0.0016992,0,0.0031153,0.0002832,0.0048145,0.00991220617388842,0.4893416,0.0291328,2.638862,0.7179234,0.010967,0.6990162,0.7291877,0.0109939,0.7098643,0.0114503,0.0314536,0.4500942,0.1972133,0.544695,3588
"1540",11540,"TECHIMAN SOUTH",223,10108,0.3078704,0.6180556,432,0.6186739,0.2237164,0,0.6613692,0.0012225,0.0317848,0,0.007335,0,0.0745721,0.113691931540342,0.1879195,0.0158103,-0.2515943,0.6445107,0.0113366,0.6589092,0.6582883,0.0115579,0.644222,0.0126,0.0270128,0.5202698,0.5059152,26.84826,823
"1541",11541,"TECHIMAN SOUTH",223,701,0.5212264,0.4268868,424,0.6186739,0.8044882,0.00034,0.1346481,0.0010201,0.0105406,0.0023801,0.0017001,0.0098606,0.0350221,0.0595035702142129,0.5148842,0.0347594,-0.211821,0.6808149,0.0094486,0.6684428,0.6887298,0.0085368,0.6689533,0.0104507,0.0294921,0.4902131,0.3332239,3.294543,2982
"1542",11542,"TECHIMAN SOUTH",223,9924,0.3631841,0.5746269,402,0.6186739,0.4869186,0.0247093,0.3241279,0.0014535,0.0014535,0.0014535,0.0116279,0.1337209,0.0145349,0.162790697674419,0.3837209,0.0098814,-0.4825754,0.6435386,0.0194859,0.6496751,0.6304728,0.0188517,0.6605186,0.0206846,0.0283973,0.5299097,0.6390067,21.12723,714
"1543",11543,"TECHIMAN SOUTH",223,9607,0.1243094,0.8232044,362,0.6186739,0.3120568,0,0.5124114,0.001773,0.0195035,0,0.0567376,0.070922,0.0265957,0.173758865248227,0.2613982,0.003268,-0.3911635,0.64881,0.0147409,0.6567156,0.6450676,0.0143364,0.657008,0.0172686,0.0268467,0.5231127,0.6307153,23.55655,628
"1544",11544,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1545",11545,"TECHIMAN SOUTH",223,9612,0.4638554,0.5110442,996,0.6186739,0.6808372,0.028123,0.2459124,0.000654,0.0039241,0.0091563,0.0026161,0.0104644,0.0183126,0.0444735120994114,0.548495,0.0559541,1.615154,0.6658604,0.0164689,0.6649035,0.6653203,0.0160452,0.6606064,0.0163414,0.0275206,0.511,0.4746456,0.294656,1549
"1546",11546,"TECHIMAN SOUTH",223,704,0.6703755,0.3031989,719,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1547",11547,"TECHIMAN SOUTH",223,704,0.6703911,0.3061453,895,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1548",11548,"TECHIMAN SOUTH",223,704,0.5490196,0.4224599,561,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1549",11549,"TECHIMAN SOUTH",223,9922,0.4196891,0.5595855,193,0.6186739,0.7284946,0,0.2056452,0.0026882,0.0013441,0,0.0255376,0.0147849,0.0215054,0.0631720430107527,0.3310658,0.0069284,0.2781954,0.6706952,0.0134971,0.6685091,0.6781269,0.0122869,0.6725254,0.0165731,0.0285858,0.5006147,0.4256634,18.02889,774
"1550",11550,"TECHIMAN SOUTH",223,701,NA,NA,NA,0.6186739,0.8044882,0.00034,0.1346481,0.0010201,0.0105406,0.0023801,0.0017001,0.0098606,0.0350221,0.0595035702142129,0.5148842,0.0347594,-0.211821,0.6808149,0.0094486,0.6684428,0.6887298,0.0085368,0.6689533,0.0104507,0.0294921,0.4902131,0.3332239,3.294543,2982
"1551",11551,"TECHIMAN SOUTH",223,9617,0.198556,0.7725632,277,0.6186739,0.3347458,0,0.5833333,0.009887,0.0042373,0.0240113,0.0070621,0.0127119,0.0240113,0.0720338983050847,0.3275434,0.0024752,-0.2916218,0.6356324,0.0144871,0.6437335,0.6376255,0.0131765,0.6383307,0.0146199,0.0242103,0.5350928,0.5461872,3.238224,743
"1552",11552,"TECHIMAN SOUTH",223,704,0.3338028,0.6366197,710,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1553",11553,"TECHIMAN SOUTH",223,700,0.3703485,0.6012995,1693,0.6186739,0.5038905,0.0174333,0.2075249,0.0052201,0.0729834,0.0085689,0.0227519,0.0187137,0.1429134,0.265931251846745,0.4933395,0.050259,2.080209,0.6176439,0.0153055,0.640101,0.6107501,0.0156161,0.6185827,0.0154022,0.0282719,0.5699306,0.6760045,2.139823,10599
"1554",11554,"TECHIMAN SOUTH",223,699,0.5230497,0.4716312,564,0.6186739,0.8915321,0.0022656,0.0886434,0.0076466,0.0016992,0,0.0031153,0.0002832,0.0048145,0.00991220617388842,0.4893416,0.0291328,2.638862,0.7179234,0.010967,0.6990162,0.7291877,0.0109939,0.7098643,0.0114503,0.0314536,0.4500942,0.1972133,0.544695,3588
"1555",11555,"TECHIMAN SOUTH",223,9603,0.2669753,0.6959876,648,0.6186739,0.6631159,0.0106525,0.2416778,0.0073236,0.0066578,0.0019973,0.0585885,0.0046605,0.0053262,0.0772303595206391,0.4493976,0.0151286,-0.4077986,0.6658724,0.0151919,0.6659309,0.6644121,0.0139831,0.6608271,0.0155978,0.0239881,0.5089021,0.4981711,9.578364,1536
"1556",11556,"TECHIMAN SOUTH",223,745,0.3046154,0.6661538,650,0.6186739,0.7078758,0.0096245,0.2334282,0.0051511,0.00732,0.0178935,0.0014911,0.0029822,0.0142334,0.043920292801952,0.4760338,0.0574053,3.762506,0.6756668,0.01534,0.6672328,0.6822119,0.0147487,0.6839039,0.01702,0.0265883,0.490073,0.4437164,3.33235,7757
"1557",11557,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1558",11558,"TECHIMAN SOUTH",223,714,0.481153,0.4988914,451,0.6186739,0.775992,0.0080362,0.1180311,0.0145655,0.0070316,0.0010045,0.0005023,0.0487192,0.0261175,0.083375188347564,0.5004143,0.0303318,1.943831,0.6852807,0.013907,0.6797693,0.6840401,0.013734,0.67298,0.0149599,0.0243631,0.4901485,0.380522,0.457189,2110
"1559",11559,"TECHIMAN SOUTH",223,704,0.6688034,0.3055556,468,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1560",11560,"TECHIMAN SOUTH",223,745,0.6475279,0.3173844,627,0.6186739,0.7078758,0.0096245,0.2334282,0.0051511,0.00732,0.0178935,0.0014911,0.0029822,0.0142334,0.043920292801952,0.4760338,0.0574053,3.762506,0.6756668,0.01534,0.6672328,0.6822119,0.0147487,0.6839039,0.01702,0.0265883,0.490073,0.4437164,3.33235,7757
"1561",11561,"TECHIMAN SOUTH",223,704,NA,NA,NA,0.6186739,0.6909225,0.0183476,0.1538403,0.0099666,0.0317874,0.0065123,0.0210091,0.014478,0.0531363,0.126923004322631,0.6177239,0.0767263,4.927363,0.6834328,0.0173695,0.6789809,0.6836873,0.0175241,0.6816272,0.0173835,0.0269498,0.5004137,0.493996,25.31661,56187
"1562",11562,"TECHIMAN SOUTH",223,745,0.7238372,0.247093,344,0.6186739,0.7078758,0.0096245,0.2334282,0.0051511,0.00732,0.0178935,0.0014911,0.0029822,0.0142334,0.043920292801952,0.4760338,0.0574053,3.762506,0.6756668,0.01534,0.6672328,0.6822119,0.0147487,0.6839039,0.01702,0.0265883,0.490073,0.4437164,3.33235,7757
"1563",11563,"WENCHI",224,10256,0.5727273,0.3242424,330,0.6226929,0.0890323,0,0.8490323,0.003871,0.0012903,0,0.0129032,0,0.043871,0.0580645161290323,0.2334906,0.0169082,0.7968451,0.5580547,0.0068695,0.5897698,0.5065459,0.0084657,0.5718225,0.0084093,0.0792414,0.5686078,0.2691097,49.09479,807
"1564",11564,"WENCHI",224,10256,0.2829268,0.6414634,410,0.6226929,0.0890323,0,0.8490323,0.003871,0.0012903,0,0.0129032,0,0.043871,0.0580645161290323,0.2334906,0.0169082,0.7968451,0.5580547,0.0068695,0.5897698,0.5065459,0.0084657,0.5718225,0.0084093,0.0792414,0.5686078,0.2691097,49.09479,807
"1565",11565,"WENCHI",224,644,0.8496869,0.131524,479,0.6226929,0.7670321,0.016614,0.0984204,0.0074336,0.011522,0.0011522,0.0530756,0.0216317,0.0231184,0.110499907080468,0.5827433,0.1123956,4.412536,0.7443168,0.0152207,0.7297929,0.7579097,0.0156452,0.7371386,0.0148842,0.0397329,0.4256669,0.3976903,12.28839,28141
"1566",11566,"WENCHI",224,621,NA,NA,NA,0.6226929,0.8297229,0.0030227,0.0770781,0.0120907,0.0005038,0.0337531,0.0060453,0.0065491,0.0312343,0.0780856423173804,0.3794393,0.0223776,-0.1302154,0.6712909,0.0087038,0.6538585,0.6761904,0.0083696,0.6543983,0.0086962,0.0572685,0.4979742,0.303269,0.651274,2032
"1567",11567,"WENCHI",224,855,0.5119048,0.4702381,168,0.6226929,0.5562863,0.0069632,0.2959381,0.0085106,0.0119923,0.0061896,0.0023211,0.0003868,0.111412,0.132301740812379,0.4492754,0.0803938,-0.2728036,0.5282675,0.0080636,0.5241084,0.4971557,0.0050923,0.5526937,0.007882,0.1078442,0.6112252,0.590245,1.954358,2833
"1568",11568,"WENCHI",224,644,0.6468927,0.3361582,354,0.6226929,0.7670321,0.016614,0.0984204,0.0074336,0.011522,0.0011522,0.0530756,0.0216317,0.0231184,0.110499907080468,0.5827433,0.1123956,4.412536,0.7443168,0.0152207,0.7297929,0.7579097,0.0156452,0.7371386,0.0148842,0.0397329,0.4256669,0.3976903,12.28839,28141
"1569",11569,"WENCHI",224,644,0.7034632,0.2738095,924,0.6226929,0.7670321,0.016614,0.0984204,0.0074336,0.011522,0.0011522,0.0530756,0.0216317,0.0231184,0.110499907080468,0.5827433,0.1123956,4.412536,0.7443168,0.0152207,0.7297929,0.7579097,0.0156452,0.7371386,0.0148842,0.0397329,0.4256669,0.3976903,12.28839,28141
"1570",11570,"WENCHI",224,644,0.1495327,0.8130841,107,0.6226929,0.7670321,0.016614,0.0984204,0.0074336,0.011522,0.0011522,0.0530756,0.0216317,0.0231184,0.110499907080468,0.5827433,0.1123956,4.412536,0.7443168,0.0152207,0.7297929,0.7579097,0.0156452,0.7371386,0.0148842,0.0397329,0.4256669,0.3976903,12.28839,28141
"1571",11571,"WENCHI",224,856,NA,NA,NA,0.6226929,0.7337026,0.0034086,0.2449936,0.0093737,0.0004261,0,0.0017043,0.0004261,0.0059651,0.00852151682999574,0.4122991,0.0255848,0.6472304,0.6720684,0.0080136,0.6631403,0.682918,0.0088366,0.6594931,0.00891,0.0669004,0.4869802,0.4015203,0.640812,2482
"1572",11572,"WENCHI",224,9573,0.4166667,0.5320513,156,0.6226929,0.9605735,0.0035842,0.0358423,0,0,0,0,0,0,0,0.52349,0.0155039,-0.2920049,0.6866025,0.0114176,0.6811591,0.7278128,0.0103044,0.6744542,0.0126729,0.0321457,0.4786241,0.0760011,0.517837,282
"1573",11573,"WENCHI",224,10250,0.2659574,0.6968085,188,0.6226929,0.3177842,0,0.5714286,0.0422741,0,0.0087464,0,0,0.0597668,0.0685131195335277,0.3306011,0.0131579,-0.4825754,0.6368229,0.0150445,0.6503176,0.5929818,0.0094359,0.6486542,0.0179771,0.0261161,0.5276689,0.5670469,49.4101,717
"1574",11574,"WENCHI",224,855,0.5548387,0.4258065,155,0.6226929,0.5562863,0.0069632,0.2959381,0.0085106,0.0119923,0.0061896,0.0023211,0.0003868,0.111412,0.132301740812379,0.4492754,0.0803938,-0.2728036,0.5282675,0.0080636,0.5241084,0.4971557,0.0050923,0.5526937,0.007882,0.1078442,0.6112252,0.590245,1.954358,2833
"1575",11575,"WENCHI",224,9545,0.730563,0.2386059,746,0.6226929,0.8953301,0,0.0917874,0.0112721,0,0,0,0,0.0016103,0.00161030595813205,0.5614815,0.0849057,-0.2488055,0.7210466,0.0096429,0.7056727,0.7601817,0.0087182,0.7084427,0.0099943,0.0375534,0.4411499,0.1898294,0.176319,1249
"1576",11576,"WENCHI",224,10256,0.1515152,0.7835498,231,0.6226929,0.0890323,0,0.8490323,0.003871,0.0012903,0,0.0129032,0,0.043871,0.0580645161290323,0.2334906,0.0169082,0.7968451,0.5580547,0.0068695,0.5897698,0.5065459,0.0084657,0.5718225,0.0084093,0.0792414,0.5686078,0.2691097,49.09479,807
"1577",11577,"WENCHI",224,644,0.6336898,0.3502674,374,0.6226929,0.7670321,0.016614,0.0984204,0.0074336,0.011522,0.0011522,0.0530756,0.0216317,0.0231184,0.110499907080468,0.5827433,0.1123956,4.412536,0.7443168,0.0152207,0.7297929,0.7579097,0.0156452,0.7371386,0.0148842,0.0397329,0.4256669,0.3976903,12.28839,28141
"1578",11578,"WENCHI",224,649,0.7258065,0.2467742,620,0.6226929,0.829883,0.0112511,0.1354636,0.0009001,0.0031503,0.0085509,0.0018002,0,0.0090009,0.0225022502250225,0.5960938,0.0830258,1.331728,0.7214109,0.0121578,0.7086066,0.7511897,0.0124712,0.703639,0.0117963,0.0404887,0.4433565,0.2926491,0.517861,2272
"1579",11579,"WENCHI",224,674,0.753176,0.2250454,551,0.6226929,0.8925017,0.0033178,0.080292,0.004645,0.0026543,0.0006636,0.0066357,0,0.00929,0.0192435301924353,0.6058559,0.0927357,-0.4285269,0.7225445,0.0095996,0.705229,0.7596343,0.0087823,0.7104698,0.0099597,0.0376377,0.4392475,0.1968236,0.205632,1547
"1580",11580,"WENCHI",224,674,0.7263923,0.2324455,413,0.6226929,0.8925017,0.0033178,0.080292,0.004645,0.0026543,0.0006636,0.0066357,0,0.00929,0.0192435301924353,0.6058559,0.0927357,-0.4285269,0.7225445,0.0095996,0.705229,0.7596343,0.0087823,0.7104698,0.0099597,0.0376377,0.4392475,0.1968236,0.205632,1547
